7, 11, 11, 9, 10
11, 8, 7, 11, 11
1, 6, 6, 11, 8
11, 4, 4, 9, 11
6, 6, 11, 8, 10
10, 9, 10, 8, 8
3, 3, 7, 6, 11
11, 8, 7, 11, 11
3, 11, 11, 4, 4
6, 6, 11, 8, 8
7, 11, 11, 9, 10
7, 6, 11, 5, 5
10, 7, 11, 9, 10
8, 8, 9, 10, 7
6, 11, 8, 10, 11
10, 11, 9, 7, 6
4, 4, 9, 11, 8
10, 4, 4, 3, 3
10, 5, 5, 8, 10
8, 8, 3, 11, 11
9, 10, 5, 5, 8
7, 10, 9, 1, 6
6, 6, 11, 8, 8
1, 6, 6, 11, 8
6, 11, 8, 10, 11
11, 6, 11, 10, 7
11, 11, 8, 6, 10
3, 11, 11, 4, 4
9, 10, 8, 8, 3
6, 11, 8, 8, 9
11, 8, 10, 11, 9
9, 11, 8, 7, 11
4, 4, 9, 11, 8
8, 7, 11, 11, 9
9, 10, 10, 4, 4
10, 9, 10, 8, 8
8, 6, 10, 9, 10
7, 6, 11, 5, 5
6, 6, 11, 8, 10
5, 5, 7, 10, 9
10, 9, 10, 8, 8
10, 10, 4, 4, 3
10, 4, 4, 3, 3
6, 6, 11, 8, 10
4, 9, 11, 8, 7
5, 7, 10, 9, 1
11, 8, 8, 9, 10
11, 6, 11, 10, 7
6, 11, 10, 7, 11
6, 11, 8, 10, 11
5, 5, 7, 10, 9
7, 6, 6, 11, 8
11, 9, 7, 6, 6
8, 10, 11, 9, 7
11, 10, 7, 11, 9
11, 8, 8, 9, 10
8, 10, 11, 6, 11
11, 9, 10, 5, 5
11, 8, 8, 9, 10
5, 7, 10, 9, 1
11, 6, 11, 10, 7
10, 7, 11, 11, 8
8, 7, 11, 11, 9
6, 10, 9, 10, 8
11, 6, 11, 10, 7
10, 8, 8, 3, 11
10, 8, 8, 3, 11
9, 10, 5, 5, 8
6, 11, 8, 10, 11
11, 11, 9, 10, 5
9, 7, 6, 6, 11
8, 9, 10, 7, 11
7, 11, 11, 8, 6
11, 11, 4, 4, 9
3, 3, 7, 6, 11
11, 8, 8, 9, 10
4, 4, 9, 11, 8
9, 7, 6, 6, 11
4, 9, 11, 8, 7
4, 3, 3, 7, 6
11, 11, 9, 10, 5
5, 5, 7, 10, 9
3, 11, 11, 4, 4
8, 8, 3, 11, 11
6, 6, 11, 8, 8
4, 4, 3, 3, 7
11, 5, 5, 7, 10
11, 11, 4, 4, 9
8, 8, 3, 11, 11
10, 11, 9, 7, 6
10, 11, 6, 11, 10
11, 9, 10, 10, 4
5, 7, 10, 9, 1
7, 11, 9, 10, 10
11, 10, 7, 11, 9
11, 8, 7, 11, 11
11, 8, 10, 11, 9
4, 4, 3, 3, 7
10, 9, 10, 8, 8
11, 8, 6, 10, 9
5, 7, 10, 9, 1
11, 6, 11, 10, 7
10, 9, 10, 8, 8
8, 10, 11, 9, 7
9, 1, 6, 6, 11
4, 3, 3, 7, 6
