3, 11, 3, 7, 7
9, 9, 4, 11, 10
9, 6, 8, 6, 10
9, 6, 8, 6, 10
10, 10, 1, 4, 4
4, 11, 10, 5, 5
11, 9, 9, 6, 11
9, 8, 7, 10, 3
9, 8, 7, 10, 3
9, 9, 4, 11, 10
9, 4, 4, 9, 9
4, 4, 9, 9, 4
5, 5, 11, 11, 9
5, 11, 11, 9, 9
7, 6, 10, 9, 8
6, 8, 6, 10, 4
8, 8, 10, 10, 11
10, 10, 1, 4, 4
6, 10, 9, 8, 7
11, 3, 11, 3, 7
10, 4, 4, 7, 9
11, 11, 5, 5, 3
11, 5, 5, 3, 11
9, 4, 11, 10, 5
11, 11, 6, 7, 6
4, 7, 9, 7, 11
8, 7, 10, 3, 11
10, 3, 11, 3, 11
10, 1, 4, 4, 11
9, 6, 8, 6, 10
10, 10, 11, 11, 5
11, 9, 9, 6, 8
11, 10, 9, 4, 4
11, 3, 7, 7, 10
4, 7, 9, 7, 11
9, 6, 11, 10, 9
10, 1, 4, 4, 11
4, 4, 7, 9, 7
10, 4, 4, 7, 9
6, 10, 4, 4, 7
10, 9, 4, 4, 9
6, 10, 9, 8, 7
7, 10, 3, 11, 3
4, 7, 9, 7, 11
8, 6, 10, 4, 4
10, 11, 11, 5, 5
4, 4, 7, 9, 7
6, 10, 4, 4, 7
10, 1, 4, 4, 11
6, 10, 4, 4, 7
7, 11, 11, 6, 7
3, 7, 7, 10, 10
8, 10, 10, 11, 11
10, 4, 4, 7, 9
9, 9, 6, 11, 10
10, 9, 8, 7, 10
10, 11, 11, 5, 5
8, 7, 10, 3, 11
9, 9, 6, 8, 6
3, 11, 3, 11, 3
9, 9, 6, 11, 10
11, 5, 5, 3, 11
9, 4, 4, 9, 9
11, 10, 5, 5, 11
3, 11, 3, 7, 7
8, 6, 10, 4, 4
5, 5, 3, 11, 9
5, 8, 8, 8, 10
8, 10, 10, 11, 11
5, 11, 11, 9, 9
5, 8, 8, 8, 10
4, 4, 9, 9, 4
11, 9, 9, 6, 8
3, 7, 7, 10, 10
9, 6, 8, 6, 10
8, 10, 10, 11, 11
10, 10, 11, 11, 5
10, 10, 1, 4, 4
8, 7, 10, 3, 11
8, 7, 10, 3, 11
3, 11, 3, 7, 7
4, 11, 10, 5, 8
6, 7, 6, 10, 9
9, 9, 4, 11, 10
10, 9, 4, 4, 9
4, 4, 7, 9, 7
8, 8, 10, 10, 11
9, 6, 8, 6, 10
9, 6, 8, 6, 10
5, 5, 11, 11, 9
6, 7, 6, 10, 9
11, 3, 7, 7, 10
10, 9, 4, 4, 9
8, 8, 8, 10, 10
5, 11, 11, 9, 9
9, 8, 7, 10, 3
7, 7, 10, 10, 1
6, 10, 4, 4, 7
3, 11, 3, 11, 3
7, 11, 11, 6, 7
11, 9, 9, 6, 8
6, 7, 6, 10, 9
10, 9, 4, 4, 9
11, 10, 5, 8, 8
7, 10, 3, 11, 3
7, 10, 10, 1, 4
5, 8, 8, 8, 10
11, 11, 5, 5, 3
10, 5, 5, 11, 11
10, 10, 11, 11, 5
11, 9, 9, 6, 11
