11, 9, 5, 5, 10
10, 3, 6, 7, 8
11, 8, 8, 10, 10
7, 11, 1, 9, 9
6, 11, 10, 8, 8
8, 10, 10, 5, 5
8, 9, 9, 7, 11
4, 10, 8, 9, 9
6, 7, 7, 10, 9
10, 8, 9, 9, 7
1, 9, 9, 6, 6
9, 9, 10, 10, 11
11, 4, 10, 8, 9
5, 10, 6, 7, 7
9, 9, 6, 6, 8
5, 5, 10, 6, 7
8, 9, 9, 7, 11
7, 7, 10, 9, 6
10, 9, 6, 6, 11
10, 5, 5, 7, 9
11, 10, 8, 8, 11
11, 11, 9, 5, 5
10, 10, 5, 5, 7
6, 11, 10, 8, 8
11, 8, 8, 10, 10
10, 9, 6, 6, 11
8, 10, 10, 5, 5
5, 5, 7, 9, 10
11, 7, 11, 1, 9
9, 6, 6, 8, 8
10, 3, 6, 7, 8
7, 9, 10, 3, 6
8, 9, 9, 7, 11
8, 11, 7, 11, 1
9, 9, 6, 6, 8
10, 8, 9, 9, 7
8, 11, 7, 11, 1
9, 6, 6, 8, 8
10, 6, 7, 7, 10
8, 8, 10, 4, 11
8, 6, 11, 9, 7
6, 11, 9, 7, 4
6, 8, 8, 10, 4
8, 8, 10, 10, 5
10, 9, 6, 6, 11
5, 5, 10, 6, 7
7, 11, 8, 8, 10
10, 8, 9, 9, 7
11, 9, 7, 4, 4
10, 10, 11, 4, 10
9, 6, 6, 11, 10
11, 9, 7, 4, 4
10, 10, 5, 5, 7
3, 11, 11, 9, 5
6, 11, 10, 8, 8
7, 10, 9, 6, 6
6, 11, 10, 8, 8
10, 5, 5, 7, 9
1, 9, 9, 6, 6
1, 9, 9, 6, 6
11, 4, 10, 8, 9
6, 11, 10, 8, 8
5, 5, 7, 9, 10
7, 4, 4, 1, 3
10, 5, 5, 7, 9
11, 8, 8, 10, 10
7, 7, 10, 9, 6
10, 9, 6, 6, 11
11, 7, 11, 1, 9
11, 9, 7, 4, 4
10, 8, 9, 9, 7
9, 6, 6, 8, 8
9, 9, 6, 6, 8
6, 7, 7, 10, 9
10, 4, 11, 9, 9
7, 11, 8, 8, 10
10, 8, 9, 9, 7
11, 9, 5, 5, 10
5, 10, 6, 7, 7
8, 8, 10, 10, 5
11, 10, 8, 8, 11
4, 4, 1, 3, 11
6, 11, 10, 8, 8
8, 6, 11, 9, 7
1, 3, 11, 11, 9
9, 10, 10, 11, 4
11, 7, 11, 1, 9
9, 9, 6, 6, 8
10, 10, 11, 4, 10
10, 10, 11, 4, 10
9, 6, 6, 11, 10
