5, 11, 5, 8, 8
8, 8, 11, 7, 5
1, 5, 11, 5, 8
3, 7, 10, 7, 4
1, 10, 3, 5, 10
3, 5, 10, 5, 7
10, 5, 7, 7, 8
6, 8, 7, 1, 5
5, 10, 5, 7, 7
9, 8, 10, 7, 11
8, 8, 11, 7, 5
7, 11, 11, 6, 6
11, 11, 6, 6, 8
9, 3, 7, 10, 7
9, 10, 7, 8, 8
7, 5, 10, 9, 7
7, 10, 6, 7, 1
10, 3, 5, 10, 5
5, 8, 8, 11, 7
3, 7, 10, 7, 4
8, 8, 11, 7, 8
7, 5, 10, 9, 7
4, 7, 10, 9, 11
9, 10, 7, 8, 8
11, 11, 4, 4, 7
8, 7, 9, 11, 11
7, 9, 11, 11, 4
9, 8, 10, 7, 11
9, 3, 7, 10, 7
8, 10, 7, 11, 11
11, 7, 8, 9, 8
11, 7, 8, 9, 8
11, 11, 10, 4, 4
10, 3, 5, 10, 5
7, 8, 9, 8, 10
9, 7, 10, 6, 7
4, 4, 9, 3, 7
10, 7, 11, 11, 6
5, 7, 7, 8, 7
9, 11, 11, 10, 4
10, 5, 7, 7, 8
8, 7, 9, 11, 11
8, 10, 7, 11, 11
5, 7, 7, 8, 7
9, 11, 11, 4, 4
7, 10, 9, 11, 11
9, 9, 10, 7, 8
9, 8, 10, 7, 11
3, 5, 10, 5, 7
5, 7, 7, 8, 7
4, 11, 9, 9, 10
7, 1, 5, 11, 5
4, 4, 9, 3, 7
4, 11, 9, 9, 10
10, 4, 4, 9, 3
9, 3, 7, 10, 7
9, 3, 7, 10, 7
9, 11, 11, 10, 4
5, 10, 5, 7, 7
8, 7, 9, 11, 11
8, 10, 7, 11, 11
10, 4, 4, 9, 3
10, 7, 4, 11, 9
10, 4, 4, 9, 3
1, 10, 3, 5, 10
9, 11, 11, 10, 4
9, 8, 10, 7, 11
7, 9, 11, 11, 4
8, 10, 7, 11, 11
8, 7, 9, 11, 11
11, 11, 4, 4, 7
9, 3, 7, 10, 7
3, 7, 10, 7, 4
7, 10, 9, 11, 11
9, 8, 10, 7, 11
11, 7, 5, 10, 9
5, 10, 9, 7, 10
4, 9, 3, 7, 10
7, 1, 5, 11, 5
1, 10, 3, 5, 10
8, 7, 1, 5, 11
11, 11, 10, 4, 4
10, 7, 8, 8, 11
11, 6, 6, 8, 7
11, 7, 8, 9, 8
10, 6, 7, 1, 10
11, 10, 4, 4, 9
7, 10, 6, 7, 1
8, 9, 8, 10, 7
5, 8, 8, 11, 7
10, 3, 5, 10, 5
7, 10, 6, 7, 1
10, 3, 5, 10, 5
8, 8, 11, 7, 5
6, 7, 1, 10, 3
9, 11, 11, 4, 4
7, 8, 9, 8, 10
8, 7, 1, 5, 11
3, 7, 10, 7, 4
10, 7, 8, 8, 11
1, 10, 3, 5, 10
10, 7, 8, 8, 11
9, 7, 10, 6, 7
7, 5, 10, 9, 7
3, 7, 10, 7, 4
11, 7, 5, 10, 9
11, 11, 6, 6, 8
10, 6, 7, 1, 10
6, 6, 8, 7, 1
10, 7, 11, 11, 6
7, 7, 8, 7, 9
8, 8, 11, 7, 8
7, 1, 5, 11, 5
7, 7, 8, 7, 9
10, 5, 7, 7, 8
8, 7, 9, 11, 11
6, 8, 7, 1, 5
11, 11, 4, 4, 7
9, 7, 10, 6, 7
11, 4, 4, 7, 10
10, 9, 7, 10, 6
9, 10, 7, 8, 8
11, 11, 10, 4, 4
7, 7, 8, 7, 9
8, 7, 1, 5, 11
5, 11, 5, 8, 8
4, 11, 9, 9, 10
9, 8, 10, 7, 11
8, 9, 8, 10, 7
4, 7, 10, 9, 11
3, 7, 10, 7, 4
10, 6, 7, 1, 10
8, 11, 7, 5, 10
11, 10, 4, 4, 9
8, 8, 11, 7, 8
8, 8, 11, 7, 8
5, 10, 9, 7, 10
7, 4, 11, 9, 9
5, 10, 5, 7, 7
11, 4, 4, 7, 10
8, 9, 8, 10, 7
11, 11, 6, 6, 8
8, 11, 7, 5, 10
6, 6, 8, 7, 1
3, 5, 10, 5, 7
4, 11, 9, 9, 10
7, 10, 7, 4, 11
7, 8, 9, 8, 10
11, 11, 10, 4, 4
5, 11, 5, 8, 8
4, 7, 10, 9, 11
7, 10, 7, 4, 11
10, 3, 5, 10, 5
7, 11, 11, 6, 6
10, 9, 7, 10, 6
6, 7, 1, 10, 3
11, 5, 8, 8, 11
8, 11, 7, 8, 9
3, 5, 10, 5, 7
10, 4, 4, 9, 3
9, 11, 11, 10, 4
7, 8, 9, 8, 10
9, 7, 10, 6, 7
8, 9, 8, 10, 7
8, 8, 11, 7, 8
8, 7, 1, 5, 11
11, 7, 5, 10, 9
7, 10, 9, 11, 11
7, 9, 11, 11, 4
7, 10, 6, 7, 1
7, 8, 8, 11, 7
7, 9, 11, 11, 4
9, 11, 11, 10, 4
9, 8, 10, 7, 11
6, 6, 8, 7, 1
10, 4, 4, 9, 3
5, 8, 8, 11, 7
8, 10, 7, 11, 11
8, 10, 7, 11, 11
11, 11, 10, 4, 4
11, 11, 6, 6, 8
6, 8, 7, 1, 5
10, 3, 5, 10, 5
7, 8, 9, 8, 10
7, 1, 5, 11, 5
7, 1, 5, 11, 5
8, 8, 11, 7, 5
10, 5, 7, 7, 8
9, 10, 7, 8, 8
9, 7, 10, 6, 7
7, 5, 10, 9, 7
11, 9, 9, 10, 7
6, 8, 7, 1, 5
4, 11, 9, 9, 10
9, 9, 10, 7, 8
8, 11, 7, 8, 9
11, 7, 8, 9, 8
4, 7, 10, 9, 11
9, 7, 10, 6, 7
8, 10, 7, 11, 11
7, 10, 7, 4, 11
7, 10, 7, 4, 11
9, 9, 10, 7, 8
9, 3, 7, 10, 7
10, 3, 5, 10, 5
11, 7, 8, 9, 8
7, 9, 11, 11, 4
11, 9, 9, 10, 7
8, 7, 1, 5, 11
10, 9, 11, 11, 10
5, 7, 7, 8, 7
8, 7, 1, 5, 11
10, 6, 7, 1, 10
4, 4, 7, 10, 9
8, 11, 7, 5, 10
10, 7, 8, 8, 11
7, 1, 5, 11, 5
11, 11, 6, 6, 8
7, 8, 8, 11, 7
11, 11, 6, 6, 8
7, 10, 9, 11, 11
8, 11, 7, 5, 10
10, 7, 11, 11, 6
8, 9, 8, 10, 7
11, 4, 4, 7, 10
10, 3, 5, 10, 5
10, 7, 4, 11, 9
8, 10, 7, 11, 11
3, 7, 10, 7, 4
4, 9, 3, 7, 10
10, 3, 5, 10, 5
6, 8, 7, 1, 5
9, 3, 7, 10, 7
